1932859,Mitron+von+Mandor,171,142,1076523,305
1933708,asti01,368,22,203636,751
1938959,Mecki96,709,2,22659,1344
1944959,MerkurHB,0,6,58366,1088
1955772,kagraner,0,1,9261,1673
1956243,nistor,0,1,12164,1514
1958261,Dragon53,0,2,17505,1438
1966463,bruno+der+b%C3%B6se,143,7,56910,1092
1972377,Whitas,0,1,9317,1671
1993457,Pfeffi1,0,2,15357,1462
2003379,dennis+kr,0,6,49351,1139
2009975,Miezmaus,412,8,96962,949
2016554,NobodyKnown,407,1,3681,2006
2033332,Stammmeister10000,39,36,356173,594
2033355,Malleeeee,175,58,483872,520
2042768,wotan27,148,185,1778058,202
2051862,d%C3%A4+caro,36,53,499317,508
2060765,D.K.W.,0,60,504678,501
2062749,St.+Rike,36,71,674869,415
2067883,ElfeNaseweis,407,1,6336,1755
2076582,die+B%C3%A4rtigen,0,1,9483,1658
2078242,Flo+Hoege,238,3,35758,1226
2085318,Efe.Torunu,760,1,9250,1674
2086245,Fietello,525,6,55871,1104
2088879,Ringo813,0,1,8052,1722
2093220,Aenderlalue,802,21,165454,801
2106297,Black+RAven7,375,33,330288,611
2106875,andi0273,0,1,9807,1631
2107803,Hkiker,0,3,29515,1283
2108124,von+verl,371,3,17346,1441
2110165,sir+franzl,46,943,8540788,13
2130884,thokem,112,131,1268405,270
2134979,ullner,961,9,55895,1102
2147283,mada07,0,4,37132,1215
2148643,Der+Ruhige60,88,69,691539,408
2155735,Hawat,39,9,69102,1045
2160809,Wulfmann,419,8,70441,1034
2184767,chania,264,114,1109448,301
2219529,Herly,860,1,595,2075
2220214,Japo1,395,17,177005,781
2223103,Greiff69,0,1,701,2070
2224563,EC135,148,261,2289796,159
2247494,Chris260296,360,1,10029,1610
2248983,-manfred,46,319,3219937,105
2266248,DuRindvieh,39,1,2236,2040
2268241,sherazarde,88,39,405819,569
2269847,Lord+Tomious,0,1,9776,1637
2285590,Tabrina,327,4,46722,1156
2295812,Traumarto,830,2,13633,1477
2299139,kadeco,407,9,82175,987
2326120,Elmshorner,0,16,153266,822
2326870,Foiny,799,26,263197,680
2328781,pokerman,928,10,114462,912
2342210,D%C3%A4monenk%C3%B6nig,371,9,73658,1018
2347529,ASTRA+23,371,6,41599,1196
2359175,gisispock,419,3,11591,1533
2367084,zetti72,112,106,924383,341
2376893,Ducky1983,375,203,1522749,227
2387392,nico+bonito,112,115,1183164,286
2404557,ritter+patrick,0,2,19326,1401
2412701,Pippiar,171,249,2563878,137
2419698,Kendo1,721,22,163691,803
2425009,turtle4711,525,3,30040,1274
2427964,homboy-frank,896,6,41542,1197
2433457,mcnish,0,1,12214,1510
2444984,Bauernsepp,729,1,10242,1597
2445369,The+Last+Legend+207,0,1,10653,1567
2459992,EXiTus,960,3,13814,1476
2471620,El+Shit,522,282,2467924,149
2473852,Anlauf,328,138,1329853,261
2504443,FerryVienna,516,7,53552,1113
2517384,Albertus+der+Depp,279,25,250475,692
2521790,K%C3%B6nig+Thomas1,258,64,547189,482
2522339,Sir.Snoopy,124,36,350822,598
2523831,SteveWenke,0,6,56003,1100
2526467,Didi+von+Rabel,767,5,42569,1188
2542679,-Smoker-,258,45,447524,535
2543815,Avalon68,0,13,114933,910
2560034,werwiwi,371,2,10639,1570
2560242,DaSilva1978,0,2,12648,1493
2566327,Jani444,882,8,72144,1025
2568424,Lorely,39,1,8403,1706
2570439,King+456,0,21,210909,741
2584591,habi4ever,403,7,65422,1058
2597307,kittenkiller,0,1,9832,1628
2607380,herkules+3,175,65,624656,443
2614980,Crownan+der+Listige,956,1,9637,1647
2625277,hirschjagd,956,2,15126,1464
2628592,Lordlester,0,2,15699,1458
2634628,izou,0,12,125661,884
2636414,bestof14,0,1,10321,1591
2655378,Candy07,112,145,1338816,256
2658629,echo59,368,97,972513,325
2660951,dokter+solter,0,13,130030,872
2663633,Usbekistan,395,124,1178749,287
2692451,Lord+Hurricane,0,1,6194,1759
2709178,Die+grauen+Adler,0,2,14989,1465
2727215,MefoHunter,67,149,1428152,241
2746540,K%C3%B6nig+Astra,46,249,2607911,133
2763651,rolf52,371,8,62192,1071
2764123,V10TDI,934,1,12164,1515
2779521,Jungfrauenschreck,878,15,145157,837
2782053,Stephan83,959,1,4029,1909
2785113,Graf+Kuki,793,1,10053,1609
2786487,de+Bruin,966,3,11703,1530
2798382,Arsalan23,375,34,234629,710
2804029,spielnix,226,4,38790,1210
2816098,iN+sM0ke,67,18,181831,776
2822683,xZaiZunx,49,427,4362865,76
2830859,AlexThor,526,35,349449,601
2840725,CFSTAMM,0,11,107208,926
2843410,nbc.defence,56,287,2838416,125
2851966,winniwilly,642,3,28493,1296
2859975,navy25,0,32,329726,612
2861117,Peter1955,375,29,277439,664
2873698,General+Fischer,0,7,67558,1049
2876883,charliyi,124,50,489743,515
2877280,Raifschow,49,380,3869095,86
2880094,ramaresi,148,30,296790,648
2890598,Teddybaer1253,0,1,5103,1775
2897446,Bernersenn,148,135,1350675,253
2902848,Boondock666,0,14,125626,885
2905158,blackimix,0,3,13784,1475
2921602,metz%C3%A4L,419,1,10207,1600
2926249,amarath93,273,38,277790,662
2926315,Gameforum,915,1,9368,1666
2927517,Diemacht1,25,77,534881,488
2934554,Miniritter,0,13,129433,874
2950142,Raindl,294,62,525885,492
2959267,brodnic,346,19,190385,767
2965180,Ticabell,801,81,771667,385
2967953,hittheigll,0,24,223058,724
2972046,eZjau,922,532,5049172,62
2973895,1880MRHSRH,0,1,7319,1739
2989966,wehrter,170,8,53274,1114
2992563,CoMunichCation,813,6,58627,1087
3006088,goldeneye07,0,32,246933,694
3012834,Linus-im-web,147,248,2209611,166
3014527,FettesBrot45,840,5,47639,1151
3014704,esse3,395,24,235940,706
3021463,pealpexy,617,20,207271,747
3026631,themennis,154,45,394872,576
3029779,markus.civ,36,39,367797,584
3032205,Black+Hazor,0,1,10385,1586
3036004,Ronny+X,0,9,88369,966
3041918,Lady+Marquess,491,1,4279,1798
3046748,Van+Thomas,0,1,8370,1709
3048752,Vjestica,419,2,16453,1452
3074885,clsieger,40,380,3651819,92
3087179,Jan+Cux,175,107,1042890,313
3089874,Matzefricki,0,2,11625,1532
3091488,redbull303,0,4,21322,1356
3092259,GFRK,375,9,62324,1069
3102304,Bojelin,372,13,126816,878
3103019,Haans,78,27,271048,672
3161783,sattel96,956,1,10505,1575
3171872,CrAzZy27,0,1,7630,1730
3181982,Bernei,0,2,19576,1393
3194645,Werwolf171,78,123,1209267,284
3203552,Diroan,0,1,11329,1541
3209661,Elektros+mit+SkiLLs,46,545,5456921,52
3212902,Klaus2111,36,86,807979,377
3217634,Anna50,0,4,16037,1456
3220309,Prinz-Porko,0,1,9708,1641
3237093,Defence+232,919,2,19616,1390
3240273,Slayer666Slayer,911,19,196172,761
3243665,Marinho07,685,20,191502,765
3249251,Stewie+Griffin,0,1,5263,1774
3259870,templer+1118,685,3,33246,1240
3264210,piccolina,0,1,9292,1672
3265834,NixClanOrwi,0,7,50832,1129
3266776,Jerremy198,371,5,48620,1146
3271179,Sir+Schmieder,148,208,2059991,178
3276818,kings+and+shadows,0,1,8577,1702
3279395,Dragon+Master1997,793,3,29567,1282
3285093,Haniball+1,793,1,6553,1753
3287479,xaver39,143,2,13230,1482
3317473,normi00,407,1,4070,1858
3320503,Hikura,865,7,27287,1303
3322313,Nobb+von+Nord,818,19,138709,853
3332110,Empire66,0,2,18340,1423
3348969,Fc+energie,46,383,3707690,90
3353224,reiben1,0,1,4890,1777
3372447,xorron88,954,1,10505,1576
3372451,Helmdahl,360,6,52196,1119
3379672,Urshurak,553,7,28432,1298
3383777,Redfront+KB,228,11,105587,928
3385146,dasglug,368,22,212190,737
3392858,Engelskrieger+8,0,12,117418,906
3404128,mel21,214,131,1273702,268
3411934,Mickey69,273,32,273917,668
3431043,armada+flo,147,53,526469,491
3431529,Wizard+4,0,1,5591,1767
3454223,RollingThunder,0,1,9904,1621
3455821,Reggae1964,0,4,35727,1227
3462406,amok22,10,49,483419,521
3462792,Friedensnobelpreistr%C3%A4ger,874,38,311387,635
3466251,tobi1245b%C3%A4r,132,5,65441,1057
3466771,Tallanvor,793,1,9875,1624
3472244,Grisu-Kr%C3%BCmel,522,181,1774942,204
3474131,Bountyqueen,36,21,186427,771
4821243,x0philipp0x,930,209,2130144,172
4824573,S.+Jeffrey,0,11,95436,953
7598683,thecrow09,147,105,968008,328
7610577,Zorgan+Pegas,938,2,12344,1502
7614166,Tri-Star,175,105,890688,356
7620266,SmatroN,294,42,412730,563
7621130,Chrisch33,78,16,155982,816
7622876,Travellertomoon,767,3,14245,1469
7625364,chrijohnti,10,11,107305,925
7627091,Wynnypuuu,10,70,498499,509
7629407,Kreuzritter-,62,346,3472082,96
7637823,charly+Braun,815,12,120346,898
7644287,Elalein,0,3,29086,1287
7653991,hribe,67,37,354396,595
7686882,der+zahnlose,558,12,100482,937
7697330,bannanidimotte,975,26,222742,725
7698320,MoTz4Pain,0,1,12181,1513
7707042,Paddiniho,112,50,508052,500
7707065,Da+Julien,258,286,2707574,129
7712374,jepus,0,1,3563,2008
7712451,hilley,36,60,593157,459
7715742,H1N1ko,147,23,233712,712
7726094,Ge3debauer,0,34,321322,621
7730666,Steffe-xxx,484,2,13855,1474
7731714,maxi.x7,0,2,21000,1362
7734781,Miedi,0,6,48625,1145
7735708,lemmiranger,175,99,991720,322
7736410,Papabier,403,13,80572,993
7748442,Dabados,368,58,450870,532
7760563,drbrain,548,3,30520,1262
7767399,furti888,705,2,19107,1407
7776657,c.klitschko,67,74,615395,450
7804833,Saiden09,36,34,358284,593
7810677,Haucky,154,83,824187,376
7828102,Lumpidor,0,16,152727,804
7832080,Cisuma,148,197,1581296,221
7834330,domi+%2A,36,119,761392,389
7859415,Sachgesicht0,368,117,1172247,289
7860348,Vollmond62,78,22,211228,739
7865301,Gamernoop99656,39,35,297021,647
7873819,Gerhard1950,525,1,10452,1581
7890448,ThePurge187,0,1,9644,1645
7902335,zwiesl,370,17,155081,817
7902649,RUAL-Tex+GmbH,0,2,20638,1370
7909781,Adjaak,956,1,5986,1762
7914761,22011966,0,1,9687,1643
7936026,Billardspieler,801,126,1138502,294
7936488,adler+999,0,1,9066,1680
7940265,eiswinter,143,2,19284,1403
7944359,dragon1967,286,8,62781,1067
7948771,baer52,685,23,208421,745
7958886,Normannenfels,328,315,2940383,120
7961306,AURORA%2ANOX,273,50,427893,548
7969496,wolfhaed,143,2,12501,1498
7978087,Herold+des+Lichtes,291,20,173812,787
7984722,Pesado,0,1,5427,1769
7996503,KingTiger63,88,32,315039,630
8006337,stri-72,0,2,9444,1660
8023121,albert+kempter,264,49,462751,529
8033485,gerwolfen,492,15,154400,820
8037199,Lord+Trumkin+der+Treue,264,106,956162,343
8051260,boschtler,171,118,1247882,278
8075807,schalke12345,132,14,99763,940
8077209,v.Somerfeld,132,23,215347,733
8092758,Entspannend,0,1,8688,1698
8097540,KingMaddin,0,3,28952,1291
8110441,ANeu,0,3,28485,1297
8110467,Scandi,0,2,18365,1422
8110776,Xului,67,141,1061748,310
8113697,Ursiedler,880,6,44989,1170
8115957,Igor+Pulatov,214,296,2881380,124
8120170,Lord+Diggnsagg,264,63,629126,439
8120947,K%C3%A4ptn+jack+sparrow+3,0,5,46713,1157
8127490,MarLei,148,113,1115814,300
8135599,Adler23,0,48,480855,522
8137607,Safral,39,6,56728,1094
8137802,ToxArchos,934,3,13231,1483
8145770,Teufelswall,214,118,1240933,277
8155607,B%C3%BCVo,947,18,157117,815
8156131,Bonniecherno,0,1,7605,1731
8160707,Chris+133,0,15,145083,838
8160892,Brettle,0,1,9745,1639
8165657,Beriel83,0,1,8365,1710
8168972,harigen09,0,1,8868,1688
8175897,Worf64,516,7,25652,1314
8185384,KingCalling,419,7,62454,1068
8186966,VergesseneSeele,36,36,334511,610
8194909,Mundimat,327,20,168756,796
8198979,JustCallMeDaddy,0,1,36,2094
8204672,Balthasra,0,1,6569,1752
8221372,Joachim163,0,10,95320,954
8224617,Niclas+der+11,389,1,13506,1479
8239422,Waggland,36,52,509923,498
8243615,Lord+of+Island,46,443,3902381,84
8247637,bocki62,49,583,5668504,50
8248225,marley09,49,1177,12040185,3
8251401,Caprylic,56,579,5413630,53
8252662,Brokkr,921,1,8297,1714
8253565,Kahona,0,1,7904,1725
8255587,BlackMonsters,395,103,1029675,315
8264526,babarendave4,214,546,4907609,66
8264527,jule54,912,4,29259,1286
8269450,rutin,407,6,32474,1245
8280477,leonhardtd2,214,75,690084,411
8281405,Dr.Salvador,0,5,18475,1421
8288027,Der+dunkle+Vater,0,10,96853,950
8304302,Ritter+Alf+1,176,7,78626,1001
8313863,Betonmischer,0,7,73535,1019
8313953,Seargent1,0,4,19442,1400
8324097,Rocker+Max,171,87,731211,400
8325321,Lord+Friedl,0,6,70130,1039
8329097,Snow+bum,40,311,3115386,108
8329484,Philipp+Will,0,3,21619,1348
8337772,biglady97,0,12,111804,918
8340040,Makawee,273,5,45004,1169
8340700,schotter1966,0,3,10183,1602
8349391,Sam-Olena,0,8,66911,1050
8358446,dah1961,912,10,73267,1022
8376972,Phase0ne,49,612,5947977,47
8383781,Manu+555,147,175,1711571,212
8404003,MAD+TIM,375,6,56596,1096
8412736,dilma,522,17,132855,865
8413326,Luki+118,368,59,562735,473
8414902,Schweinehai,39,9,90664,961
8416945,saik06,78,54,556184,475
8424547,MichaHe,0,1,8236,1716
8428482,Aurum100,0,4,34696,1234
8446684,don+chili,39,1,8725,1695
8455753,Fee+-Timmi+-Co.,264,219,1652847,218
8459177,kochl%C3%B6ffelschwenker,291,14,109591,923
8462835,voitl,171,215,1893721,192
8468592,FANKY+III,40,539,4641315,71
8480807,Postfrosch1,10,121,1064712,309
8501453,ceraphine2010,148,139,1340580,254
8504229,Nr.121096,0,1,12164,1516
8515428,ZZacharias,263,6,64113,1063
8519064,Cottan,0,10,87666,967
8524906,Curly+Bear,961,7,49226,1140
8530011,GiMli00,228,14,140369,850
8546711,Hoferianer,389,1,9578,1652
8562343,rocktroll,76,15,140746,849
8563199,Ultimat3Mast3r%2A,930,338,3290522,102
8579140,wolles+welt,0,3,25011,1320
8586142,Froellig,228,13,126122,881
8615323,Ro72,36,86,791323,382
8651232,Onefire14,34,139,1340238,255
8661795,Buchara,0,3,30865,1258
8664702,Julonio,731,18,146678,832
8668581,G-Data+99,792,5,41754,1195
8680597,akinomx5,745,2,21538,1350
8682189,Goldlord98,752,9,90017,964
8699223,peelo,0,6,62988,1065
8705310,Gusfan,0,3,16175,1455
8719883,spartanerII,39,7,81421,991
8736794,s.crew,525,11,95993,951
8737828,Kleinstadtmann,171,13,118683,903
8739252,Lachmodus,0,1,10829,1561
8739396,rawiya,40,812,7158614,27
8742960,kater4,0,1,9561,1654
8745455,Meliandra,793,2,9237,1675
8747525,belzebub16,0,2,9229,1676
8747848,Zwusch,905,203,1913752,188
8758577,Ritchi+L%C3%B6wenherz,0,6,65510,1056
8762335,Acapela,10,71,679653,413
8766740,Otzelot07,0,13,131178,867
8769694,T%3D34,653,10,100269,939
8769862,marcilot,522,26,259141,686
8775635,pilotplant,154,126,1081766,304
8776383,Cheat+Code,0,1,7587,1733
8780359,hackmac6,371,9,86720,970
8789457,angelmaker7,419,5,42320,1190
8800185,yorgur,0,3,19609,1391
8812458,U.M.B.R.E.L.L.A,0,1,9878,1623
8813898,Graf.Ben.Von.Topondo,522,93,873145,361
8825492,fatmet,368,63,644065,430
8828794,P%C3%BCttBull,62,125,1229379,281
8829351,ben13.12,956,1,8904,1686
8843354,Enya24,0,1,6329,1756
8843901,Olee+de+Toroge,46,414,3768403,87
8845052,BoosterMan,263,7,70348,1036
8854016,SkaZ,0,4,38389,1211
8864491,gl0balplayer,69,129,1306956,264
8871014,krokus2,273,3,21796,1346
8871053,The+Big+Hole,273,16,153164,823
8874521,Spessart-Wolf,925,3,28983,1290
8880253,X-Tempo-X,0,1,4778,1782
8885946,Fipo52,88,72,631402,438
8888196,Joshi1337,88,91,644288,429
8895333,Can+nix,0,31,280858,658
8903490,Lindroos,0,4,43986,1175
8903978,Mondstupfler,0,1,4108,1834
8905020,Athen+74,516,51,478426,525
8921908,Sking13,522,76,663407,418
8925269,Snedge,0,8,81611,989
8927127,Gangsterarroganz,0,6,57010,1091
8931376,Isamot,0,19,148186,830
8940322,peterp73,375,12,118426,905
8951726,Prinzessin+Desideria,799,20,167834,798
8963542,Kamerad1,76,29,154185,821
8963763,Schegas,967,3,20741,1368
8965612,Devil.,124,75,734802,399
8969364,Brandon02,0,1,10922,1557
8976262,le+f%C3%BCx,395,101,933850,335
8978282,Aomic,56,591,6153234,41
8978916,-.-yannik-.-,0,1,36,2095
8980853,gerluxi,368,83,742796,396
8982404,zizuz,49,325,2974253,118
8989395,%2Aqueenie%2A,0,28,257726,688
8991166,Vierdnker,505,11,66271,1053
